adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,keywords
False,,0,Drama;Horror;Science Fiction,,3022,tt0033553,en,Dr. Jekyll and Mr. Hyde,"Dr. Jekyll believes good and evil exist in everyone and creates a potion that allows his evil side, Mr. Hyde, to come to the fore. He faces horrible consequences when he lets his dark side run amok.",2.225578,/uSB5lxXbL9QDpgBSHYKA4PU7hfl.jpg,Metro-Goldwyn-Mayer (MGM),,1941-08-12,0,113,en,Released,It CHILLS you! Half-MAN! Half-MONSTER!,Dr. Jekyll and Mr. Hyde,False,6.6,31,double life;classic horror;jekyll and hyde
False,,0,Comedy;Family,,778,tt0046487,fr,Les Vacances de Monsieur Hulot,"Monsieur Hulot comes to a beachside hotel for a vacation, where he accidentally (but good-naturedly) causes havoc.",4.328916,/r4F4tsU0Ajeh9ZYUkWOJSYmioj7.jpg,Cady;Discina,,1953-02-26,0,84,fr,Released,It's laugh-vacation time as Jacques Tati romps through the most gloriously mad lark ever to tickle the ribs of young and old alike!,Monsieur  Hulot's Holiday,False,7.3,76,holiday;underdog;hotel;beach;jazz;tennis;masked ball;pilot;lone wolf;brittany;pipe;train;summer;alcohol abuse;aerobics
False,,0,Drama;Western,,3088,tt0038762,en,My Darling Clementine,"Wyatt Earp and his brothers Morgan and Virgil ride into Tombstone and leave brother James in charge of their cattle herd. On their return they find their cattle stolen and James dead. Wyatt takes on the job of town marshal, making his brothers deputies, and vows to stay in Tombstone until James' killers are found. He soon runs into the brooding, coughing, hard-drinking Doc Holliday as well as the sullen and vicious Clanton clan. Wyatt discovers the owner of a trinket stolen from James' dead body and the stage is set for the Earps' long-awaited revenge.",8.869419,/trn6UvQirVPjMxpPsKiWKjf6leg.jpg,Twentieth Century Fox Film Corporation,,1946-12-03,0,97,en,Released,"She was everything the West was - young, fiery, exciting!",My Darling Clementine,False,7.5,82,gunslinger;marshal;saloon;wyatt earp;doc holliday;revenge;rifle;double barreled shotgun;death of girlfriend;ok corral
False,,0,Romance;Comedy,,42094,tt0087718,en,Micki & Maude,"TV reporter Rob Salinger is married to Micki, but because she's always busy working, they hardly ever spend time together. One night at which he got stood up by Micki again, Rob meets cellist Maude and they soon get romanticly involved. When it turns out Maude is pregnant with his baby, Rob decides to marry Maude. When he's on the verge of telling Micki, she tells him she's pregnant, so he doesn't have the heart to leave her, but he marries Maude anyway. Now married to two pregnant women who don't know about each other, Rob has a busy time taking care of both and keep them from finding out.",1.053524,/9qBKfV3PMY2wNdO1Lijq5QvAoJ9.jpg,Columbia Pictures;BBE,,1984-12-21,0,118,en,Released,"Micki was the only woman he ever wanted to marry. Until he met Maude. So, he did what any honorable man would do. He married them both.",Micki & Maude,False,6.0,13,bigamy
False,,12000000,Action;Crime;Drama;Mystery;Thriller,,2017,tt0292610,en,No Good Deed,"While doing a friend a favor and searching for a runaway teenager, a police detective stumbles upon a bizarre band of criminals about to pull off a bank robbery.",4.165629,/vGwbyQOGOG5WRKcemHREpdSviMO.jpg,Remstar Productions;ApolloMedia Distribution;Kismet Entertainment Group;Seven Arts Films,,2002-06-28,0,97,en,Released,HE was more than a cop. SHE was more than a thief.,No Good Deed,False,5.2,56,robbery;detective;bank;hostage;robber;police;femme fatale;based on true story;thief;tension;missing girl;theft;police officer;police detective;bank robbery;policeman;team of criminals;neo-noir
False,,0,Drama,,405,tt0047528,it,La strada,"A traveling strongman, Zampano, repays the death of Rosa, his assistant, by offering the same job to little sister Gelsomina,  whose mother receives compensation in return.",5.948021,/lU2gLjPCPdtWWqSRHZ9EqPwrbNQ.jpg,Ponti-De Laurentiis Cinematografica,,1954-07-16,0,104,it,Released,You've been hearing about a great picture called La Strada (The Road)...now it is here!,La Strada,False,7.5,196,circus;prison;in love with enemy;authority;harley davidson;sadness;wave;dying and death;appearance;rage and hate;unsociability;single;revenge;road movie
False,,0,War;Drama,,5055,tt0052080,pl,Popiól i diament,"Maciek and Andrzej, two home army fighters, were paired and ordered to kill an incoming communist party cadre. At the hotel where their target's welcoming party is being held. Maciek meets the barmaid Krystyna and the two have a brief, passionate affair, before he is pulled away from this fleeting happiness into his deadly mission.",2.896039,/jZ1lsLMgXSjU5WZB6xMfozqGz2Y.jpg,"Zespól Filmowy ""Kadr""",,1958-10-03,0,103,pl,Released,,Ashes and Diamonds,False,7.5,46,postwar period;polish
False,,13000000,Science Fiction;Thriller,,1954,tt0289879,en,The Butterfly Effect,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",12.994939,/3PAQy3CyNNJPES772OFMx47lFEE.jpg,New Line Cinema;FilmEngine;Katalyst Films;BenderSpink;Province of British Columbia Production Services Tax Credit,,2004-01-22,96060858,113,en,Released,"Such minor changes, such huge consequences.",The Butterfly Effect,False,7.3,2119,amnesia;chaos theory;blackout;time travel;flashback
False,,15000000,Drama;Romance,,1278,tt0309987,en,The Dreamers,A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,6.685981,/7ABcfmXQZeCXl5sNrDuLS1URMPN.jpg,Peninsula Films;Recorded Picture Company (RPC);Fiction Films,,2003-09-01,15121165,115,en;fr,Released,Together nothing is impossible. Together nothing is forbidden.,The Dreamers,False,7.2,680,paris;love triangle;male nudity;female nudity;sex;hotel;sexuality;cinephilia;flat;bathing;riot;first time;students' movement;crush;american;twins;apartment;incest
False,,0,Action;Adventure;Drama;Thriller,,7008,tt0073901,en,The Wilby Conspiracy,"Having spent 10 years in prison for nationalist activities, Shack Twala is finally ordered released by the South African Supreme Court but he finds himself almost immediately on the run after a run-in with the police. Assisted by his lawyer Rina Van Niekirk and visiting British engineer Jim Keogh, he heads for Capetown where he hopes to recover a stash of diamonds, meant to finance revolutionary activities, that he had entrusted to a dentist before his incarceration. Along the way, they are followed by Major Horn of the South African State security bureau and it becomes apparent that he has no intention of arresting them until they reach their final destination",2.552926,/sv2I2nXeAFAOIKNEGxnGQDfDOU9.jpg,Baum/Dantine Productions;Optimus Productions,,1975-02-01,0,105,en,Released,"In the fight for freedom, you have to break all the rules.",The Wilby Conspiracy,False,6.7,6,hiding place;court case;police;racist;diamond
False,,75000000,Comedy;Romance,,1824,tt0343660,en,50 First Dates,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",11.134888,/vKKdsaq3OomDvFdpPpWVg0L6gB9.jpg,Columbia Pictures Corporation;Happy Madison Productions;Anonymous Content;Flower Films (II),,2004-02-13,196482882,99,en,Released,Imagine having to win over the girl of your dreams... every friggin' day.,50 First Dates,False,6.6,2161,deja vu;amnesia;hawaii;ladykiller;romantic comedy
False,,0,Drama,http://www.sonyclassics.com/ibrahim/aboutcast.html,337,tt0329388,fr,Monsieur Ibrahim et les fleurs du Coran,Monsieur Ibrahim is a story about a young Jewish boy in Paris who meets an old Muslim Turkish grocery store owner. The film touches the themes of friendship and love as the old man is a father figure to the boy as he teaches him of the Koran. The film is based on a book of the popular book by the French author Eric-Emmanuel Schmitt.,8.260823,/vOPzRgy6rTVDkGYb477lEwD2owh.jpg,ARP Sélection,,2003-12-03,11576431,94,fr;tr,Released,,Monsieur Ibrahim,False,7.0,39,paris;father son relationship;prostitute;robbery;lovesickness;muslim;dialogue;jewry;return;istanbul;loss of father;arabian;restart;homeland;first time;piggy bank;koran;adoption;dying and death;friendship;grocer;car crash;crush;child
False,,0,Drama,,43376,tt0042619,fr,Journal d'un curé de campagne,"A frail priest is assigned to a small French provincial town where he slowly is able to help some wayward souls rediscover their faith in God, but must soon contend with his own realization that he is dying.",2.957558,/cFH1ZD7AxS1PnMUuB4HB1S7WMpi.jpg,Union Générale Cinématographique (UGC),,1951-02-07,0,115,fr,Released,,Diary of a Country Priest,False,7.7,41,
False,,8500000,Action;Crime;Thriller,,2099,tt0091828,en,Raw Deal,"Mark Kaminsky is kicked out of the FBI for his rough treatment of a suspect. He winds up as the sheriff of a small town in North Carolina. FBI Chief Harry Shannon, whose son has been killed by a mobster named Patrovina, enlists Kaminsky in a personal vendetta with a promise of reinstatement into the FBI if Patrovina is taken down. To accomplish this, he must go undercover and join Patrovina's gang.",9.292099,/a6A3h6rAnQ4hTfZ80AQGZtGAVfj.jpg,De Laurentiis Entertainment Group (DEG);Famous Films (II);International Film Corporation,,1986-06-06,16209459,106,en,Released,Nobody gives him a Raw Deal,Raw Deal,False,5.5,159,chicago;fbi;mafia boss;gangster;bomb attack
False,,30000000,Drama,http://www.thepassionofthechrist.com/,615,tt0335345,en,The Passion of the Christ,"""The Passion of the Christ"" is a film about the last 12 hours in the life of Jesus. Director Mel Gibson received much criticism from critics and audiences for his explicit depiction of and focus on violence and on christs suffering, especially on the part of the jewish community. The films languages are Arabic, Latin and Hebrew and its actors are laymen which was controversially received as well.",13.194168,/oFuLM1EaKhi1WNWiTjQ1HKIZ1Eg.jpg,Icon Productions;Twentieth Century Fox Film Corporation,,2004-02-25,611899420,127,he;la,Released,"By his wounds, we were healed.",The Passion of the Christ,False,6.9,888,christianity;jewry;roman empire;jesus christ;suffering;apostle;last supper;roman;bible;mission;torture
False,,4800000,Comedy;Drama;Romance,http://www.good-bye-lenin.de/index2.php,338,tt0301357,de,"Good bye, Lenin!",An affectionate and refreshing East/West-Germany comedy about a boy who’s mother was in a coma while the Berlin wall fell and when she wakes up he must try to keep her from learning what happen (since she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,10.605595,/pb62NJ3tRxgmxBSM9u1Wg1dmmvG.jpg,WDR;Arte;X-Filme Creative Pool,,2003-02-09,79384880,121,de,Released,The German Democratic Republic lives on -- in 79 square meters!,"Good bye, Lenin!",False,7.4,602,bureaucracy;berlin wall;police state;coma;loss of mother;wife husband relationship;patriotism;german democratic republic;socialism;news broadcast;loss of father;lenin;single; ;filmes contra o comunismo
False,,100000000,Western;Adventure,,2023,tt0317648,en,Hidalgo,"Set in 1890, this is the story of a Pony Express courier who travels to Arabia to compete with his horse, Hidalgo, in a dangerous race for a massive contest prize, in an adventure that sends the pair around the world...",8.140709,/5BiWWo12FnSFTatD8dfMpoF7bVs.jpg,Casey Silver Productions;Touchstone Pictures;Dune Films,,2004-03-05,108103450,136,en,Released,Unbridled. Unbroken. Unbeaten.,Hidalgo,False,6.5,321,horse race;horse;racehorse
False,,40000000,Thriller;Mystery,,1586,tt0363988,en,Secret Window,"Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.",9.524283,/f5t7Df50xjniLlE80ty2dYsZBqI.jpg,Columbia Pictures Corporation;Pariah Entertainment Group;Grand Slam Productions;Mel's Cite du Cinema,,2004-03-12,92913171,96,en,Released,The most important part of a story is the ending.,Secret Window,False,6.4,1007,alcohol;adultery;detective;mississippi;jealousy;isolation;paranoia;motel;window;nightmare;letter;ax;notebook;police;murder;mystery;arson;writer;divorce
False,,0,Comedy;Drama;Romance,,156,tt0329767,da,Wilbur begår selvmord,"The strange comedy film of two close brothers; one, Wilbur, who wants to kill himself, and the other, Harbour, who tries to prevent this. When their father dies leaving them his bookstore they meet a woman who makes their lives a bit better yet with a bit more trouble as well.",2.651412,/naC1ANPfaKw89kGalme2BrxRCA2.jpg,Les Films du Losange;Nordisk Film;Scottish Screen;TV2 Danmark;The Glasgow Film Fund,,2002-11-08,0,111,en,Released,Meet a man dying to live,Wilbur Wants to Kill Himself,False,6.8,25,love triangle;suicide;brother brother relationship;bookshop;glasgow;irony;depression;optimism;suicide attempt;cleaning lady;dead wish;dying and death;unsociability;single;cancer;hospital;psychiatrist;woman director
